latitude,longitude,postNumber,totalPrice,usableArea
59.4336,10.6656,1530,4549122,74
62.4109918195542,6.55314515971479,6230,3844915,71
63.8754294348507,11.2630278381436,7670,4027170,84
63.8754294348507,11.2630278381436,7670,5535850,162
58.7796847672962,5.72079850472913,4355,6878833,127
59.9310911575165,10.6738999445669,0377,17626370,220
63.437637,10.457262,7044,6523633,79
63.418865,10.550199,7054,4458240,69
,,2409,3910872,105
58.9468051107959,5.58150999206586,4057,4854920,133
59.7422338990423,10.2169632911682,3015,5112583,65
59.2480232240264,11.1980863278238,1743,6517755,160
59.4944,10.3101,3080,5923302,82
58.0811,7.8552,4643,5261587,118
59.9957386007497,8.82952540249312,3650,4397592,107
62.76382,6.9925,6409,4455280,99
63.421665,10.515469,7056,3847960,54
59.9459674802144,10.7804346208086,0487,15092175,190
59.9169,10.9522,1475,6263297,79
59.2534648003,5.18552018635307,4270,4277142,139
59.6761,10.622,1443,16470518,114
59.244380393261,10.3420829772949,3159,6289342,128
64.0196,11.5328,7716,3124034,70
58.3855,7.7441,4720,2671170,100
60.2439763197049,11.679819316976,2100,3227916,66
61.9344507177384,5.11294484138489,6700,6093000,92
58.6824255251811,5.77589191687118,4342,2925000,70
58.6491156460458,9.12491486985234,4912,6705000,150
58.7895,5.6091,4351,4791212,189
60.2416,11.6921,2100,3046667,62
61.4588171239764,5.8597304630274,6808,6682203,94
58.7468542462714,8.87013981569658,4985,2495512,93
60.3732023618086,5.18261259309428,5179,9126170,156
58.8517656038311,5.7662609631709,4327,4980127,76
59.1285,10.1855,3244,3988275,66
59.1285,10.1855,3244,5923791,128
60.9464628402893,10.6297404546331,2836,4398688,107
63.42431,10.540107,7054,8226040,134
59.0031,5.7341,4085,5592139,137
59.2451265469227,10.3435451443365,3159,4349000,98
60.0689434117818,6.54799555121198,5750,5082564,74
59.827265,11.136464,1911,4574294,112
59.146800267545,9.64928883187036,3919,6569235,125
60.3681,6.7312,5780,3792420,131
60.5452,5.285,5914,3964791,61
63.395805,10.338325,7024,5278223,67
63.7601,11.2615,7602,5410299,118
58.4608898967544,5.96456705063179,4374,5254413,192
59.2528090288654,5.18580173164627,4270,3397142,86
59.2527675858954,5.18610140561655,4270,3297142,86
59.2528504722873,5.18517069957035,4270,4397142,120
63.4441572625063,10.4329134796353,7041,4176331,56
63.421665,10.515469,7056,3808960,54
59.94903297814,10.6896097727737,0775,22688870,211
60.0894,10.2918,3530,12686840,192
59.8086,10.7954,1410,5526323,57
58.0408574885246,7.50022827911291,4507,4436017,118
60.416932506526,10.5725545127267,2770,4402500,133
59.8638,10.4823,1396,14614920,258
62.6723967802989,8.56719111093441,6600,3800000,91
58.7299332833065,5.66859753765892,4345,4486792,113
58.2616616736617,7.95238383052063,4706,4410710,109
59.9656,10.7706,0884,7254414,73
63.4459020372481,10.8989094537381,7517,1574099,122
59.7921409069438,5.16576289999648,5430,4315340,115
58.8171304818014,9.08200747741591,4980,2394567,75
59.1082,11.4061,1769,5467799,135
59.5446980541476,5.3531362397521,5550,3931222,85
63.6983465608835,9.67272739908486,7130,3121009,62
63.604618,8.965732,7240,3997490,104
59.5087323668251,10.7000798299941,1555,9113571,138
69.2687693385801,19.9544155476695,9046,3515000,90
,,4634,9995000,280
59.9461418792379,10.6738356551898,0376,24129490,258
59.9151066692457,11.1938667297363,1900,7120011,148
59.2422,10.4611,3132,6385860,99
59.2918,11.0655,1712,3793920,65
60.6495,10.8283,2850,3262592,96
60.623,8.5521,3570,4078215,77
63.7547,8.8277,7270,4360538,90
60.3925965499814,10.5618053684842,2770,3503280,91
63.70453,11.19224,7620,4484642,84
59.9473105885165,10.9267865334811,1087,10670877,173
59.0945,11.3954,1769,3060092,65
59.1518847500918,10.1846687332946,3220,3231387,60
59.1520827985157,10.1842403411865,3220,4607592,100
58.7394,5.7446,4347,4226795,122
58.7389908346674,5.74542937615436,4347,3121948,79
59.6633,10.7919,1430,4394227,45
62.3694390083161,6.02059332596583,6060,2937000,75
58.8495342858376,5.72126187293292,4319,6172784,89
59.1368434752307,9.65221348993406,3922,5948051,75
60.0435050730083,5.52270941252227,5680,5306962,130
60.098617943991,5.21811822360764,5392,4587833,109
59.9344,10.7919,0585,7510479,77
63.4755,10.98,7506,5925119,152
59.9339,10.7904,0585,8271910,83
59.4023311744492,10.4812574386597,3186,7837913,101
67.3001916407676,14.4399692792413,8011,4584674,37
58.4573653562227,8.8270765175941,4818,5534750,167
58.1529310329238,8.10623405150788,4638,6555872,132
58.158,8.0973,4638,12068170,274
58.1541,8.0955,4638,5041895,94
65.6775834495663,11.9552707672119,8982,3715000,62
68.237841039776,14.5596313476563,8300,3246409,53
68.1462850932464,13.6030350976205,8370,3105000,48
68.6902635055447,14.4806930784986,8475,3593420,86
68.4811017430117,16.888790661122,8534,4631132,105
58.2388318903225,8.34667900087911,4790,4478092,78
58.1555,7.819,4645,3068370,95
58.4323008445276,8.74419170566901,4817,3847039,83
58.5562548541601,7.75737762451172,4737,3505120,153
58.1874018163949,8.04379463195801,4634,6964167,177
58.046342911353,7.1445499347937,4521,2655000,65
58.7067,9.1935,4956,4837524,110
58.1717829958717,8.24145238942287,4770,2434170,81
58.2616814269768,7.95358159858356,4706,4734775,105
58.152749876903,8.10717339932413,4638,8927122,226
58.0407268729581,7.50238025534816,4507,2817160,65
58.1624,8.0208,4633,3848246,58
67.2855,14.4186,8010,4838092,66
68.4372,17.4289,8514,5577360,79
58.1524870027428,8.01490360866183,4631,16402293,206
66.1510729345038,13.8376235961914,8643,3059920,58
67.2817735170595,14.4852236272016,8073,4128471,47
66.0767,13.8073,8646,4689864,96
58.077,7.7617,4641,4144670,100
58.3048443173932,8.54083938759143,4887,5460000,161
58.0766,7.7614,4641,4534920,162
58.2391244380399,8.37046623229981,4790,6356837,154
58.1925026076945,8.08200060649975,4656,7129009,178
58.1866349051317,8.04479452180497,4637,5175550,106
58.7066,9.1913,4956,2756045,73
58.4366,8.6989,4824,2957570,85
58.1553,8.0993,4638,6691170,140
58.3507468162825,8.55561893085916,4885,5181545,200
58.0266925741919,7.48683681107655,4515,2815000,69
58.2961963935969,6.66270094923862,4400,5083333,93
58.1282,8.0705,4639,6172420,168
58.1476,8.0065,4608,6628587,87
58.1618717571415,7.99648154820268,4630,6333173,91
58.5834053156168,7.81314134645563,4735,2688009,81
58.1991918429988,8.25357554955229,4770,4971585,131
58.4567142877924,8.82751490221562,4818,3890419,182
58.157,8.0183,4631,9624708,175
58.0771,7.7618,4641,4761170,130
58.1511420768119,8.01172614097595,4631,14575000,248
58.0767,7.8568,4643,5980170,172
68.1458370042436,13.6111233022688,8370,5177225,71
58.2995677599259,6.65689758059585,4400,5957050,197
58.1694975787338,7.55429390224155,4532,2485000,82
58.2732,7.9699,4700,6521902,148
58.1477111056058,8.02501679761444,4632,13575752,214
58.5292728585983,8.89494637782382,4810,3403842,96
58.1355,7.0394,4580,1606121,88
58.1166,7.0603,4580,6541342,134
58.5754,9.016,4916,8686682,170
66.016212213952,12.6058744270494,8800,4237281,92
58.4413969981853,8.70899240830218,4824,4596795,136
58.0743531331255,7.82841829068218,4640,5048372,130
67.2969,14.4123,8012,3888291,51
58.1711777761801,8.2394977602685,4770,4518092,103
66.3096567617003,14.1366901623451,8622,5980960,79
66.2003734350599,13.0208890549073,8700,3691250,71
62.5850528459594,9.66406135207426,7340,4592175,141
64.322556,10.454119,7740,3058970,85
63.368286,10.403824,7081,5483404,113
66.309811233146,14.2131701552247,8626,5194000,108
63.443653,10.454497,7041,8814186,126
63.394108,10.340266,7024,9991170,179
63.3957809989759,10.3332175193613,7071,11498653,211
67.2847206287906,14.3773926526238,8006,5422135,47
68.1454024726037,13.606481552124,8370,3928485,69
65.8617031547499,13.1959005829622,8663,5309048,72
58.153134832345,8.10414654864116,4638,6057420,152
58.1534439257683,8.10598080969968,4638,7124087,200
58.2711,7.9691,4700,4033765,88
58.7211,9.2091,4950,4847297,136
58.1639,8.0221,4633,4900045,97
58.1519346633986,8.10528338818166,4638,3879920,88
58.2985529485006,8.53380059453345,4887,3216342,79
58.0736893151863,7.82870804734136,4640,2928372,65
58.468777061861,8.80506747057237,4841,5908731,87
58.2358262062925,6.53408699352327,4432,5902000,206
58.2361933191708,6.53803403512962,4432,4927825,169
58.2493941924314,8.37575772857689,4790,6918425,213
58.3785,8.6777,4870,6572592,127
58.2627001187322,7.95062188258415,4706,4023025,93
63.303257,9.84492,7300,4106264,64
58.2699,7.9724,4700,4441823,98
58.2621131752574,7.95397267371707,4706,5301725,193
58.1697122699726,7.98658731229516,4630,8788372,169
58.2626098203688,7.95221328735352,4706,5673525,160
63.1047,10.2075,7236,2484462,61
63.6986381336544,9.67388773666704,7130,5067079,140
68.1254685881132,13.5387562616178,8372,2973125,57
63.115,9.9682,7213,4092592,127
68.1534206945963,14.199743270874,8312,4434385,64
68.2756144870655,14.2880630493164,8313,6194117,91
58.2493941924314,8.37575772857689,4790,5440170,172
58.0210128733458,7.45616844865164,4514,6773960,91
58.3227962181725,8.56914978333591,4879,6510337,182
58.2751,8.4133,4790,5288670,149
58.4818180286053,8.76914759564554,4846,4367420,162
58.2538,8.3786,4790,4713503,86
64.8508948748769,11.2395308183624,7900,7963053,190
63.5870977319635,10.7405910716201,7633,3001148,69
63.3908,10.3522,7023,1515897,18
58.3706411469413,8.65443124338674,4870,4585000,133
58.1393517383635,7.07108375078526,4580,4269250,93
58.4866,8.8701,4812,2690960,93
63.3962073550105,10.339104137061,7024,5262788,72
58.1577,8.0971,4638,6539920,194
58.1574,8.0979,4638,6189920,166
58.1216,7.9701,4621,6145332,85
58.1571,8.099,4638,8726170,253
58.1515,8.0249,4632,7180573,108
68.0789410038603,13.5339653412668,8373,4902500,106
66.31,14.2124,8626,4130000,68
66.3088408222742,14.1303390024615,8624,8289091,100
66.1932027516048,13.0291843414307,8700,3217837,57
67.2593053891634,15.35888671875,8200,2990948,53
68.5664,14.9352,8450,5685953,100
66.3082510007829,14.1453254905614,8624,5812592,74
58.0881285086924,7.31230873784667,4520,3856500,96
58.1877637746892,8.09906959533692,4656,6459375,140
58.4863,8.8635,4812,2662619,74
58.1575,8.0243,4632,12051170,200
58.1258447261015,7.96069468012323,4621,7077003,148
58.4136727841064,8.63636028155961,4821,2886000,90
58.2396314758386,8.34594778418623,4790,3603842,80
58.2397933002107,8.34921445767733,4790,5975092,209
58.6487932855184,9.12487566763167,4912,4632500,117
58.3238,8.2375,4760,3206111,68
58.3445998016375,8.57659789012538,4877,8528948,216
58.3445998016375,8.57659789012538,4877,4294920,81
58.1568,8.1007,4638,5199170,109
58.3445998016375,8.57659789012538,4877,6345456,182
58.1565,8.0971,4638,6224420,160
63.8726890391577,11.3011129687927,7670,4954960,92
63.36773,10.402913,7081,5618293,104
58.1349304163629,7.99949660497272,4608,7699756,91
64.00514,11.505125,7713,4889603,83
67.2937030836109,14.4416993671177,8011,6436370,107
63.4419,10.4431,7066,5526920,63
63.4295933104159,10.4649925231934,7047,4981475,68
65.4036591372814,12.556643486023,8960,2818000,65
58.3379282662086,8.56950669546828,4879,4220654,74
63.4362343266777,10.5110836029053,7053,6490184,78
63.421402,10.518501,7056,8137065,138
58.1549,8.0993,4638,7094920,199
58.1858679712741,8.03890057694817,4634,5600703,101
58.2622370207804,7.95291089121733,4706,4850122,143
63.75814,11.260509,7602,4334460,79
63.2182,11.0416,7580,4885079,76
63.74807,11.299075,7600,6143881,81
58.1551,8.1003,4638,6674170,157
63.3050299095188,10.4694978333512,7540,5016021,121
63.421402,10.518501,7056,5714843,72
58.2450660564839,8.37274116070774,4790,5313659,140
63.4371997521286,10.6271069863952,7560,4608991,69
58.1478,8.0258,4632,10142857,120
63.421402,10.518501,7056,5217065,70
58.0742453344706,7.82705920087056,4640,3923372,95
58.4160993781072,8.70023596923319,4823,6251670,158
58.2674,7.974,4700,3281588,59
58.2694019300004,7.97409278848387,4700,4153289,99
58.1556,8.0991,4638,7410545,234
58.2627536223122,7.95166206421746,4706,5986000,150
63.2758,10.2535,7227,6977720,166
63.3946,10.441,7049,3512534,48
63.1156,9.9714,7224,2594582,74
63.36773,10.402913,7081,5200516,106
63.747604,11.294023,7603,8088880,204
63.1257,9.708,7332,2894711,78
63.3796019934184,10.3498071863651,7099,5557705,118
63.44196,10.445612,7066,4040569,53
63.6066,8.9759,7240,3851698,71
63.3856201634772,10.3387355804443,7026,6636872,127
63.7257412108342,9.70634103153485,7140,4634340,115
63.4355978028326,10.4266476636076,7043,3865428,49
63.4449,10.4458,7041,5375919,68
63.47,10.9301,7500,5518918,74
58.4813,8.7697,4846,3110540,70
58.6202686481984,8.92288930672188,4900,2491000,69
58.4323008445276,8.74419170566901,4817,4943872,77
58.7113785986515,9.21147953395026,4956,3811505,88
58.1716870113038,8.23993645296203,4770,3203786,67
58.384055781496,8.6965180121591,4870,5656000,158
58.7114900387669,9.21401314123471,4956,4411505,126
58.2583,8.3665,4790,3638740,83
58.1569,8.0999,4638,6307920,132
58.0804517373453,7.86117748762198,4640,7809622,200
63.418865,10.550199,7054,3566040,52
63.2855990215643,10.2780969623215,7224,5441994,79
58.1563,8.1003,4638,8014920,206
,,4641,4588122,107
58.4844469766857,8.8685361548471,4812,2999999,77
58.4786,8.733,4848,3564170,100
63.74165,11.302126,7605,4985960,95
58.0802771791299,7.83341550187839,4640,8561372,231
58.1112465267503,7.96868031391093,4623,6047002,127
63.4302459640313,10.4648646971063,7047,5795507,73
58.4844581932528,8.86854563522902,4812,3663999,135
58.1851518338614,8.09774803578828,4656,7843000,168
58.0936523547216,7.77996402316662,4641,6493822,167
58.263,7.951,4706,5002189,140
58.2396314758386,8.34594778418623,4790,3603842,69
58.0336104426938,7.466802119161,4513,4618538,156
58.4767347392479,8.82425308227539,4841,5909920,106
58.2704762020821,7.97294139862061,4700,2815322,59
58.1644348911446,8.0366964073177,4633,5527892,131
58.4351,8.7511,4817,5687241,128
58.5072820942149,8.61774444580078,4820,2727990,65
58.4352,8.7458,4817,4011182,74
58.2629597252454,7.94642724747913,4706,3402343,124
58.0749020501746,7.87582992787194,4643,8513372,223
58.4038,8.6852,4823,3039032,71
58.4160993781072,8.70023596923319,4823,5320122,119
58.0944987794445,6.80200846161923,4550,5713842,112
58.0897,7.2899,4520,2664973,81
58.7110860666514,9.21251507282475,4956,5511505,146
58.5510060884859,8.97353132152759,4920,5218477,112
63.3013858888043,10.4884243011475,7540,3313670,62
58.4976370531715,8.8620943031416,4810,3355000,107
58.0902243502076,6.601044370349,4563,3557400,91
58.4352,8.7458,4817,4022826,75
58.0222371170514,7.41036415100098,4513,3260000,71
58.4328,8.7298,4817,6402200,152
63.3014,10.4884,7540,6533378,154
58.1247,7.9521,4621,6474169,105
58.6237098163664,8.94561767578125,4904,2727122,90
58.1554,8.096,4638,8392837,246
58.1719,8.2412,4770,1872590,49
58.1452972959494,7.95589904428696,4629,4581886,71
58.0748,7.8754,4643,8342420,164
58.2752345589195,8.41332111246785,4790,5395958,139
64.8506152261144,11.2381007704002,7900,3316196,68
63.5093405331254,10.8094784265109,7510,5511369,140
58.1247,7.9521,4621,4625539,69
63.395805,10.338325,7024,4602354,59
63.3102,10.4933,7540,3185217,56
63.4571,11.6987,7530,3135275,58
63.3054,10.1595,7350,6598737,144
63.6122,11.0446,7630,4823719,86
63.5091232173489,10.8109593681424,7510,5358655,131
63.422363,10.439858,7046,5511060,70
64.4733,11.5459,7805,4617831,103
63.3880616810673,10.3423404693604,7020,10698143,112
63.283543,10.284643,7224,4640676,64
63.7432,11.2953,7600,4248919,75
58.1247,7.9521,4621,7563052,112
58.0814,7.8146,4640,4923184,93
58.3565,8.6045,4878,3731883,80
58.1886234108648,8.09705418341764,4656,7295000,188
58.466,8.8357,4818,5602293,124
63.443375,10.455409,7041,4209734,52
63.8824503047144,11.2749775927766,7670,7011170,221
63.3922721832595,10.4132487996491,7037,8466990,155
64.492593643478,11.9431435344041,7863,3552627,71
63.2985320481776,10.4658508300781,7540,5505500,132
68.913315,15.0992985,8430,4052592,76
63.4394,10.466,7041,4290823,53
67.2791464125726,14.5512409063975,8020,7081795,140
63.303932,10.470545,7540,4284920,86
64.0073,11.5092,7713,8826294,113
68.70078,15.40113,8402,6132162,114
63.4426,10.4424,7066,13054905,106
63.9564,11.3285,7670,2673757,68
63.3095,10.1646,7350,5536094,150
63.3923161541161,10.4263743704725,7036,4654506,67
63.776602527086,11.7323787844126,7660,3035572,73
64.4885,10.894,7770,4362842,67
58.1530895436856,8.10469451904733,4638,9241670,230
64.86543,11.606433,7970,3248121,80
66.315,14.1323,8622,5996842,78
66.3079472827101,14.1293885057691,8624,8707037,113
63.29760231169,10.4826080863423,7540,3221191,60
63.4145943074506,10.3668950298456,7021,5257623,60
63.40549,10.501375,7057,3933534,59
58.272236260281,7.97091176115797,4700,4386492,85
58.2706617801819,7.97324348456467,4700,4197315,83
63.3078,9.84626,7300,5561906,115
63.4167352816978,10.4776187005094,7047,4691316,65
58.2704474086811,7.97311509479563,4700,4215462,82
58.2703004678793,7.97355483636947,4700,4354828,86
58.0362,7.4983,4515,5119342,133
60.2738765286826,10.1856994628906,3525,3550132,72
60.1488110327735,10.2658865536134,3511,6540212,134
60.1655538484066,10.9911384502265,2033,5035814,115
59.7737,10.8104,1415,12976370,240
59.9152005544593,10.9692945421058,1475,4328279,56
60.247734528682,11.0299301147461,2032,3503582,66
60.1107805952669,11.4609154572244,2150,5716625,130
63.4371171204274,10.6051565752568,7562,2918187,48
64.86531,11.59806,7970,3723420,107
59.7477113307,10.8347024735,1405,5300137,74
63.4670245419251,10.9379177073922,7514,4882420,72
63.367341719721,10.4058537416971,7081,4520223,72
63.2832423427326,10.2756465749223,7224,5290870,71
63.6045601076815,8.96463818499314,7240,4266587,66
63.4369496355314,10.512193521479,7053,9523547,99
59.9178171607741,10.9530258178711,1475,5132622,57
59.4377286037061,10.6700851450775,1530,8764156,139
60.232086081679,9.87338807191936,3534,2797670,61
63.5073,10.0174,7105,4860290,76
63.4147381819457,10.3644035965451,7020,7974070,118
63.752922,11.286398,7603,5970045,166
63.3495,10.3257,7089,5516446,84
59.7906738825,10.8018529443,1415,3853387,51
59.8339045943683,10.6402597883139,1453,9661827,87
59.8322,10.6376,1453,15884420,203
59.7201,10.8002,1406,5825973,80
60.2474789663816,11.0306166968094,2032,2463405,36
59.9255,9.965,3360,4071407,141
59.7906927766,10.8028560905,1415,5617938,76
59.3760205666186,10.7551310208412,1580,4651962,75
60.5686,9.1242,3540,4499021,91
60.1591,10.2469,3511,4364531,64
59.4334000422932,10.6966051871709,1596,5935059,97
60.2480752753137,11.0290718078613,2032,4037592,82
63.7398005382924,11.3064043272598,7605,6056316,88
63.3002964492149,10.4899512668056,7540,3465125,69
63.44367,10.453439,7041,6326290,79
64.4685333570567,11.4800658007462,7802,4539460,88
63.4179198181174,10.4697132110596,7047,10745000,158
60.2298,11.0207,2030,4800637,135
59.4343396184658,10.7028769077569,1596,7040342,169
60.1731109478091,11.5497207641602,2166,3428020,73
60.2298776406802,11.0240074800186,2030,3592315,79
60.1492382514244,10.2643206273133,3511,6192092,136
58.3081586754464,8.54090824930828,4887,4305012,132
58.1627276525878,8.0224824299107,4630,9265872,207
68.6573203205714,15.3379488208237,8404,5500000,147
68.7469021107981,15.6237101842925,8407,5500000,129
67.2968,14.4124,8012,3781475,48
68.555793,14.917913,8450,2976650,65
68.1494937925788,13.6363573363976,8370,4815000,107
59.92221,10.950706,1473,4494104,49
63.2772960201564,9.83485131483192,7320,5804920,168
64.8637,11.5999,7970,4305853,84
59.7157510645192,10.8040926590575,1406,4757688,63
59.7154,10.824,1423,8715057,94
59.92221,10.950706,1473,6246817,72
63.3989,10.4358,7033,4520158,59
64.8502,11.2088,7900,3824842,116
63.3597210091805,10.3666606302617,7072,7561406,177
59.7153,10.825,1423,8079884,91
63.7462463,11.3244085,7604,8300655,169
63.3945,10.4401,7049,7266256,120
63.485188,10.899063,7512,4263517,85
59.8454116188535,10.6795742541575,1459,12569884,170
59.7408563796592,10.6018624261196,1454,5136777,86
59.7154,10.8265,1423,6787375,82
59.4332,10.6662,1532,4846205,72
59.7154,10.8259,1423,6172322,76
59.754505,10.84346,1405,4227508,52
59.7160309063095,10.8027225863149,1406,5438480,79
64.8745,11.2366,7900,4367342,137
59.7174,10.8117,1406,8680111,126
59.7158,10.8271,1423,6717840,78
63.4707449906702,10.9299936345402,7500,7416170,147
64.4627,11.7617,7860,3852938,70
63.4419,10.4437,7066,5212117,59
63.2837003023386,10.045108353037,7355,3502420,83
63.311543,9.812475,7310,5095270,119
63.4022,10.5011,7057,10028369,180
63.804768967764,11.4729291845691,7654,4299000,120
62.6037205986298,9.71292842843678,7340,4731160,167
63.4694956555537,10.9281015921012,7500,3243700,50
63.437,10.9301,7517,5616790,118
59.3817038368985,10.7514069572347,1580,4102955,76
59.7832,10.7961,1415,10020120,143
59.4234424596044,11.3469999768676,1890,5216875,121
59.9237907818309,10.9541922778801,1473,6205052,71
60.5620777680583,9.98677611351013,3524,2699117,83
59.7831082816221,10.7929142777407,1415,11048245,196
60.2476493414701,11.0301876068115,2032,3396082,67
59.2483743196784,11.1960124969482,1743,5167755,128
59.7704483192457,9.91141469451534,3300,5236400,82
59.78,9.9218,3303,4157120,82
59.3501,10.9396,1640,2799882,49
59.9035,11.0901,2008,5708120,89
59.78,9.9218,3303,5615420,144
60.0374,9.6271,3350,3295150,111
60.1385,11.1607,2063,4047385,56
63.1979,10.2997,7234,4305925,90
63.33705,10.062469,7353,4768270,93
63.5844,9.9595,7100,1912009,43
59.2686372592359,11.1791259325615,1739,3479422,74
59.5916881124511,10.6581647707627,1545,10697491,184
60.1360230868,11.1810126043,2053,6161329,82
59.2481987723044,11.1981687959522,1743,4392755,88
59.2837987007226,11.1050204518121,1707,4289978,56
59.2723,11.164,1738,3678163,74
59.2926,11.1515,1734,6395896,96
59.2778,11.1059,1724,10563354,128
63.3946,10.441,7049,3714529,52
64.00514,11.505125,7713,5270960,92
63.4738346766122,10.9107009642392,7503,4581369,88
62.779346,9.596616,7393,3038405,78
63.43175,10.355423,7018,4787964,66
63.4710645067252,10.9311137716353,7500,4413869,83
63.43671,10.457115,7044,7331299,85
59.924942105,11.0686679114,2008,4981080,74
59.8565716505725,10.6634840583572,1456,8726337,100
59.7705,9.9039,3300,4745520,82
59.4188624841098,10.6752332805559,1523,4516115,60
59.2711,11.0616,1715,6043670,120
59.2975358558229,11.0488343238831,1712,8851042,224
59.195690562607,11.1877165750931,1747,6540420,138
59.8452526253062,9.89385766988746,3330,3858750,112
59.3512446195244,10.941541133114,1640,4270833,93
59.2584,11.1638,1743,4218290,105
60.1481,11.1692,2050,5113238,72
60.2468031982607,9.35530571457075,3359,3772293,86
63.3795250757337,10.3494644165039,7099,3323623,51
63.422363,10.439858,7046,4316893,52
63.3946,10.4411,7049,7354261,123
64.6288966907971,12.3025202286555,7877,3642155,70
60.1358948702,11.1806049085,2053,3877937,55
59.4203979365501,10.6646087106522,1524,5491667,89
59.492638,10.853269,1592,4270181,65
59.6024026216435,10.7467074745112,1540,4440480,60
59.2704513949637,11.0471762783198,1718,4728016,82
59.9417442649089,10.9811919488277,1472,9442094,122
59.4222427031742,11.0181081482926,1593,3790000,114
59.4193633045076,10.6759633142642,1523,4681378,70
59.9207,10.9507,1461,5620821,61
59.6035275837413,10.7060918153474,1542,3987941,74
60.1439,11.179,2053,3625899,52
59.6513,10.8104,1430,7053956,124
60.1437,11.1789,2053,4143562,59
59.7297,10.5977,1454,8661303,205
60.5672244765511,9.10130256952267,3540,4257382,79
60.1129048450842,11.4613329487798,2150,3550087,80
59.9945,10.9229,1481,6666233,87
59.6565,10.7902,1430,7101765,92
59.6566,10.79,1430,7924265,91
59.92221,10.950706,1473,5455297,62
59.7045984375457,10.8414168929424,1424,8398842,98
59.7036981881815,10.8411446748019,1424,9244342,152
59.7155901862861,10.8035610518161,1406,5734764,77
60.1177774374479,11.3452319148928,2165,3495570,75
63.3939,10.4401,7036,5004257,62
60.1876,10.3099,3514,2704520,63
59.5116201908663,10.6831437866768,1555,8733869,119
59.9213748279585,10.9469653878001,1473,5197506,55
59.2973,11.1492,1734,4148550,105
59.7214853197149,10.809924716615,1406,6627049,80
59.731,10.7383,1407,4715553,83
60.1383631094021,11.1662500452819,2050,6045865,83
59.9217465720491,10.9298710787549,1476,12273244,187
59.7234077220864,10.8653902322748,1400,8736639,118
59.6014918032596,10.7107521814966,1542,5912259,139
59.5077996345844,10.6956723311562,1555,8540071,137
60.0857,10.1009,3533,4503285,69
59.9683989571189,9.99110496782585,3370,3337842,50
59.2723,11.164,1738,3266823,60
60.0583,10.8679,1482,5141032,77
60.126451167898,11.3420187474864,2165,4994027,114
59.765,10.5857,1454,11449281,108
64.4711899592258,11.5515736232942,7805,5624352,138
60.1794046851739,10.2596516926165,3515,4746378,80
59.9374454931463,10.9726112553959,1472,12461170,187
59.9171,10.9545,1475,4786451,61
59.49886,10.85713,1592,3276586,66
60.2512536317119,11.0215274296782,2032,2936933,48
60.2291490038639,11.0250660529408,2030,5149667,141
59.3992744191166,10.7206374849656,1570,5890000,129
60.1482,11.167,2050,4958992,75
60.218588588938,11.0264858794403,2030,3341000,52
59.5978,10.7661,1540,6123478,94
59.4952,10.6846,1555,20773271,266
59.2660207498136,11.1761810032114,1739,3595032,66
59.7578216416133,9.82268912949327,3320,3815833,76
59.2841,11.0341,1719,3616420,67
60.0753859567124,11.1436469514774,2040,6368948,162
59.3489276630716,10.9422053753468,1640,3653842,74
59.2904960909477,11.0680988392581,1712,5752409,97
59.5215,10.7081,1555,11358842,211
59.7446,10.739,1407,7810122,171
60.0741029013999,11.1379948918981,2040,5785646,83
60.1634187596774,10.9916923280159,2033,4533179,129
60.0448295484398,10.8745490089707,1482,6787621,127
59.9521339019634,10.9866897982138,1464,13013842,246
59.933585285415,10.9563656216155,1470,13769920,220
60.0757338471188,11.146929658089,2040,5815413,105
59.2703146773766,11.1751546489856,1739,5768335,127
60.0741029013999,11.1379948918981,2040,4800003,67
59.3504008068869,11.1881958568413,1735,3500795,80
59.419107543125,10.6755725114151,1523,5251378,72
59.7903634772,10.8019119529,1415,3969451,55
60.1330427827482,11.1892488756927,2050,6595298,117
60.1329145546136,11.1891629815597,2050,7007867,145
59.4343505302363,10.7017388104945,1596,5263112,129
60.126451167898,11.3420187474864,2165,4226947,108
60.0907645584107,11.4670370473755,2150,6575256,148
59.8352502444646,10.6910757383676,1459,11803842,168
60.0366,9.5807,3350,2600770,74
60.6248603149034,8.55494147954,3570,2221799,38
59.7815,9.9229,3303,5219235,75
59.9248066215,11.068531487,2008,5052884,78
60.1331282678936,11.1886184600475,2050,4364372,65
60.1414032383673,11.1598031042791,2063,4197329,57
59.5916,10.6573,1545,10028117,190
59.2869,11.1129,1707,4551420,96
60.0741029013999,11.1379948918981,2040,6294126,173
60.0741029013999,11.1379948918981,2040,6069126,130
59.4472,10.6943,1535,4033208,63
59.4241082855093,11.3469988992331,1890,4853875,110
59.4480320041942,10.6789731932467,1534,8007942,142
59.8072662636648,10.8176199736914,1412,12592592,186
59.472,11.6466,1870,4118842,122
59.4183603039705,10.6582353644263,1524,13976170,270
59.922463679487,10.9548913413753,1473,5796872,69
60.2742010436188,10.1850762863146,3525,2333675,36
59.945427,10.960295,1470,6080220,67
59.7795599984879,10.8067903458184,1415,11663842,172
59.4713,11.6472,1870,2611942,74
60.2304,11.0204,2030,3326931,62
59.2717810561818,11.0631458368218,1715,4063812,81
60.2199,11.0359,2030,4916902,108
59.3752335562533,10.7581901550293,1580,4169588,66
59.9237907818309,10.9541922778801,1473,6723326,80
63.285815332002,11.0744664097274,7584,2586458,67
63.4209922507401,10.1458419955406,7070,6539175,178
